Lieu de surveillance : Entité de classement;Lieu de surveillance : Entité de classement : Identifiant;Lieu de surveillance : Entité de classement : Rang du lieu;Lieu de surveillance : Entité de classement : Libellé;Lieu de surveillance : Mnémonique;Lieu de surveillance : Libellé;Coordonnées passage : Coordonnées minx;Coordonnées passage : Coordonnées maxx;Coordonnées passage : Coordonnées miny;Coordonnées passage : Coordonnées maxy;Coordonnées passage : Coordonnées redéfinies;Passage : Date;Passage : Jour;Passage : Mois;Passage : Année;Echantillon : Identifiant interne;Echantillon : Libellé du taxon support;Résultat : Code paramètre;Résultat : Libellé fraction;Résultat : Libellé méthode;Résultat : Libellé précision;Résultat : Valeur de la mesure;Résultat : Valeur qualitative;Résultat : Symbole unité de mesure associé au quintuplet;Résultat : Libellé unité de mesure associé au quintuplet;Résultat : Commentaires;Résultat : Identifiant
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;07/11/2004;07;11;2004;5290764;Pecten maximus;ASP;Gonade;CL/UV toxines amnésiantes;;4.6;;mg.kg-1;Milligramme par kilogramme;;1486396
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;07/11/2004;07;11;2004;5290764;Pecten maximus;ASP;Muscle;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;1486397
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;07/11/2004;07;11;2004;5291201;Pecten maximus;ASP;Chair sans glande digestive;CL/UV toxines amnésiantes;;2.9;;mg.kg-1;Milligramme par kilogramme;;1489493
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;07/11/2004;07;11;2004;5291201;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;53.9;;mg.kg-1;Milligramme par kilogramme;;1489491
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;07/11/2004;07;11;2004;5291201;Pecten maximus;ASP;Gonade;CL/UV toxines amnésiantes;;6;;mg.kg-1;Milligramme par kilogramme;;1489492
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;07/11/2004;07;11;2004;5291201;Pecten maximus;ASP;Muscle;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;1489490
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;07/11/2004;07;11;2004;5291202;Pecten maximus;ASP;Chair sans glande digestive;CL/UV toxines amnésiantes;;1.5;;mg.kg-1;Milligramme par kilogramme;;1489497
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;07/11/2004;07;11;2004;5291202;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;30.5;;mg.kg-1;Milligramme par kilogramme;;1489495
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;07/11/2004;07;11;2004;5291202;Pecten maximus;ASP;Gonade;CL/UV toxines amnésiantes;;11.7;;mg.kg-1;Milligramme par kilogramme;;1489496
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;07/11/2004;07;11;2004;5291202;Pecten maximus;ASP;Muscle;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;1489494
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;08/11/2004;08;11;2004;5291195;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;1489475
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;08/11/2004;08;11;2004;5291203;Pecten maximus;ASP;Chair sans glande digestive;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;1489498
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;08/11/2004;08;11;2004;5291203;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;52.9;;mg.kg-1;Milligramme par kilogramme;;1489500
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;08/11/2004;08;11;2004;5291203;Pecten maximus;ASP;Gonade;CL/UV toxines amnésiantes;;6.3;;mg.kg-1;Milligramme par kilogramme;;1489499
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;08/11/2004;08;11;2004;5291203;Pecten maximus;ASP;Muscle;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;1489501
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;14/11/2004;14;11;2004;5291196;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;45.4;;mg.kg-1;Milligramme par kilogramme;;1489476
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;14/11/2004;14;11;2004;5291196;Pecten maximus;ASP;Muscle + gonade;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;1489477
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;14/11/2004;14;11;2004;5291197;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;8.6;;mg.kg-1;Milligramme par kilogramme;;1489478
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;14/11/2004;14;11;2004;5291197;Pecten maximus;ASP;Muscle + gonade;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;1489479
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;19/09/2006;19;09;2006;5352894;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;1704280
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;20/09/2006;20;09;2006;5352895;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;1704279
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;31/10/2007;31;10;2007;5375230;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;1780187
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;13/11/2007;13;11;2007;5375232;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;1780194
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;12/12/2007;12;12;2007;5375218;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;1780129
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;18/12/2007;18;12;2007;5375221;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2.4;;mg.kg-1;Milligramme par kilogramme;;1780140
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;17/01/2008;17;01;2008;5376418;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;1785791
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;14/02/2008;14;02;2008;5377581;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;1796316
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;07/03/2008;07;03;2008;5378050;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;1798421
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;09/04/2008;09;04;2008;5380498;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;1804932
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;24/04/2008;24;04;2008;5381109;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;1806830
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;30/10/2008;30;10;2008;60016380;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;60025296
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;15/11/2008;15;11;2008;60016400;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;60025441
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;27/11/2008;27;11;2008;60016403;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;60025609
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;09/12/2008;09;12;2008;60016420;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;60025681
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;16/12/2008;16;12;2008;60016422;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;60025701
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;0.633333333;0.633333333;49.68333333;49.68333333;1;12/03/2009;12;03;2009;60028045;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;60044602
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;0.61666667;0.61666667;49.55;49.55;1;24/03/2009;24;03;2009;60027904;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;60045034
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;0.0152783333;0.0152783333;50.3398083333;50.3398083333;1;06/04/2009;06;04;2009;60032041;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;60049512
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;0.2980616667;0.2980616667;50.1962333333;50.1962333333;1;06/04/2009;06;04;2009;60032061;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;60049508
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;21/04/2009;21;04;2009;60032554;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;60050584
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;21/04/2009;21;04;2009;60032557;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;60050585
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;04/05/2009;04;05;2009;60033078;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;60052082
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;04/05/2009;04;05;2009;60033241;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;60052083
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;-0.668023749;-0.668023749;49.665742703;49.665742703;0;29/03/2010;29;03;2010;60101857;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;60821137
Zones marines;003;20;003 - Manche Nord Est - large;003-P-020;Extérieur gisement baie de Seine;0.31666667;0.31666667;50.23333333;50.23333333;1;28/03/2011;28;03;2011;60223532;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;62079391
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2166568982;1.2166568982;50.5499558077;50.5499558077;1;30/11/2004;30;11;2004;5293045;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;1.5;;mg.kg-1;Milligramme par kilogramme;;1495434
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2166568982;1.2166568982;50.5499558077;50.5499558077;1;09/12/2004;09;12;2004;5293046;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.5;;mg.kg-1;Milligramme par kilogramme;;1495435
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2166568982;1.2166568982;50.5499558077;50.5499558077;1;16/12/2004;16;12;2004;5293047;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.5;;mg.kg-1;Milligramme par kilogramme;;1495436
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2166568982;1.2166568982;50.5499558077;50.5499558077;1;20/09/2006;20;09;2006;5345508;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;1672968
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2166568982;1.2166568982;50.5499558077;50.5499558077;1;25/10/2008;25;10;2008;60030102;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;60046886
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2166568982;1.2166568982;50.5499558077;50.5499558077;1;28/09/2011;28;09;2011;60268491;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;63100729
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2166568982;1.2166568982;50.5499558077;50.5499558077;1;17/10/2011;17;10;2011;60270001;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;63100727
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2166568982;1.2166568982;50.5499558077;50.5499558077;1;09/11/2011;09;11;2011;60272676;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;63100725
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2166568982;1.2166568982;50.5499558077;50.5499558077;1;22/11/2011;22;11;2011;60271978;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;63100723
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2166568982;1.2166568982;50.5499558077;50.5499558077;1;12/01/2012;12;01;2012;60281481;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;63196140
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2166568982;1.2166568982;50.5499558077;50.5499558077;1;08/02/2012;08;02;2012;60280719;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;63098839
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2166568982;1.2166568982;50.5499558077;50.5499558077;1;14/03/2012;14;03;2012;60281424;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;63107060
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2166568982;1.2166568982;50.5499558077;50.5499558077;1;28/03/2012;28;03;2012;60281712;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;63205309
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2166568982;1.2166568982;50.5499558077;50.5499558077;1;17/04/2012;17;04;2012;60285581;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;1.2;;mg.kg-1;Milligramme par kilogramme;;63281160
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2166568982;1.2166568982;50.5499558077;50.5499558077;1;06/09/2012;06;09;2012;60323401;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.5;;mg.kg-1;Milligramme par kilogramme;;63831097
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2166568982;1.2166568982;50.5499558077;50.5499558077;1;20/09/2012;20;09;2012;60329566;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.5;;mg.kg-1;Milligramme par kilogramme;;63831109
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2166568982;1.2166568982;50.5499558077;50.5499558077;1;07/10/2012;07;10;2012;60330014;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2.7;;mg.kg-1;Milligramme par kilogramme;;63839484
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.21667;1.21667;50.6125;50.6125;1;21/10/2012;21;10;2012;60333181;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2.5;;mg.kg-1;Milligramme par kilogramme;;63842607
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2166568982;1.2166568982;50.5499558077;50.5499558077;1;04/11/2012;04;11;2012;60338481;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2.5;;mg.kg-1;Milligramme par kilogramme;;63857380
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.45306;1.45306;50.72694;50.72694;1;19/11/2012;19;11;2012;60344487;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1.0;;mg.kg-1;Milligramme par kilogramme;;63876299
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.60056;1.60056;50.88556;50.88556;1;02/12/2012;02;12;2012;60353067;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2.1;;mg.kg-1;Milligramme par kilogramme;;63904320
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.38222;1.38222;50.85111;50.85111;1;17/12/2012;17;12;2012;60366989;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;1.8;;mg.kg-1;Milligramme par kilogramme;;63927999
